Node name	K-shell	R-shell	K-Coreness	Hierarchical closeness	Closeness	Betweeness	Page rank in	Total degree	Katz	Page rank out	Epidemic SIR	Rumor spreading	Taxi passenger ranking	UW_ModuleID	Robustness	Sum Outside Loyality	Average Outside Loyality
hsa:3714	5	7	409	46.1021454361489	0.102145436148933	0	0.7	5	0.08215936	3.176666	0.04458333	0.035	16.68712	0	0	-40.4489328932449	-0.282859670582132
hsa:182	5	7	409	46.1021454361489	0.102145436148933	0	0.7	5	0.08215936	3.176666	0.03916667	0.03916667	16.68712	0	0	-40.4489328932449	-0.282859670582132
hsa:3480	8	6	864	24.0373533873534	0.0373533873533873	23	0.91	11	0.08283436	0.508015	0.03638889	0.04159722	4.089639	0	1	-44.7554469631647	-0.312975153588565
hsa:3479	1	6	81	25.0209401709402	0.0209401709401709	0	0.7	1	0.08215936	0.5818128	0.01416667	0.03423611	28.62565	0	0	-43.8080078912185	-0.306349705532996
hsa:1499	4	7	174	15.0611888111888	0.0611888111888112	646	1.288	7	0.08285238	1.43881	0.02361111	0.02625	133.4459	4	1	-42.440306617817	-0.296785360963755
hsa:2932	4	7	522	20.0496503496503	0.0496503496503497	832	1.96	6	0.08435078	0.9649578	0.01583333	0.036875	297.5968	4	1	-41.3454049083348	-0.289128705652691
hsa:207	3	3	31	6.01670551670552	0.0167055167055167	0	0.7	3	0.08215936	1.702058	0.01340278	0.01854167	5.660745	7	0	-44.0402062463307	-0.307973470254061
hsa:2475	3	2	37	3.004662004662	0.00466200466200466	6	1.33	5	0.0841844	0.3717391	0.009513889	0.01993056	60.79787	7	1	-47.5418408735848	-0.332460425689404
hsa:8648	4	31	169	65.1423826173826	0.142382617382617	149.5	0.7	7	0.08215936	2.001785	0.04604167	0.02618056	85.76913	4	0	-30.0299900415403	-0.209999930360421
hsa:3725	4	31	88	65.1143856143856	0.114385614385614	0	0.7	4	0.08215936	1.106311	0.02354167	0.02465278	120.6919	4	0	-33.1222391262934	-0.231624049834219
hsa:6934	5	7	244	12.0524475524476	0.0524475524475524	88	0.7966	6	0.08284007	0.5463992	0.01854167	0.02791667	90.19882	4	1	-46.3838218008441	-0.324362390215693
hsa:6932	5	7	244	12.0524475524476	0.0524475524475524	88	0.7966	6	0.08284007	0.5463992	0.01854167	0.03083333	90.19882	4	1	-46.3838218008441	-0.324362390215693
hsa:51176	5	7	244	12.0524475524476	0.0524475524475524	88	0.7966	6	0.08284007	0.5463992	0.01888889	0.03645833	90.19882	4	1	-46.3838218008441	-0.324362390215693
hsa:83439	5	7	244	12.0524475524476	0.0524475524475524	88	0.7966	6	0.08284007	0.5463992	0.01847222	0.03354167	90.19882	4	1	-46.3838218008441	-0.324362390215693
hsa:54567	6	7	456	47.1091384431419	0.10913844314194	0	0.7	6	0.08215936	3.176666	0.06020833	0.02458333	16.68712	0	0	-36.0184396384387	-0.251877200268802
hsa:10683	6	7	456	47.1091384431419	0.10913844314194	0	0.7	6	0.08215936	3.176666	0.06006945	0.02895833	16.68712	0	0	-36.0184396384387	-0.251877200268802
